17,Fri Oct 28 19:37:10 EDT 2016,true,main\Assignment8.java,illegalTypeImported,Assignment8,mp.tokens.*,Assignment8
17,Fri Oct 28 19:37:10 EDT 2016,true,main\Assignment8.java,magic.number,Assignment8,10,EXPR 10 , EXPR 20
17,Fri Oct 28 19:37:10 EDT 2016,true,main\Assignment8.java,magic.number,Assignment8,20,EXPR 10 , EXPR 20
17,Fri Oct 28 19:37:10 EDT 2016,true,main\Assignment8.java,magic.number,Assignment8,100000,EXPR 100000
18,Fri Oct 28 19:37:32 EDT 2016,false,StandingArea,typeDefined,StandingArea,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,GorgeInterface,typeDefined,GorgeInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Word,typeDefined,Word,@Word
18,Fri Oct 28 19:37:32 EDT 2016,false,Word,typeDefined,Word,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Assignment7,typeDefined,Assignment7,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,BoundedShape,typeDefined,BoundedShape,@BoundedShape
18,Fri Oct 28 19:37:32 EDT 2016,false,BoundedShape,typeDefined,BoundedShape,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Start,typeDefined,Start,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Start,typeDefined,Start,@Start
18,Fri Oct 28 19:37:32 EDT 2016,false,StringShape,typeDefined,StringShape,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,LocatableInterface,typeDefined,LocatableInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,LocatableInterface,typeDefined,LocatableInterface,@Locatable
18,Fri Oct 28 19:37:32 EDT 2016,false,Repeat,typeDefined,Repeat,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Repeat,typeDefined,Repeat,@Repeat//EC
18,Fri Oct 28 19:37:32 EDT 2016,false,Say,typeDefined,Say,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Say,typeDefined,Say,@Say
18,Fri Oct 28 19:37:32 EDT 2016,false,BridgeInterface,typeDefined,BridgeInterface,@BridgeScene
18,Fri Oct 28 19:37:32 EDT 2016,false,BridgeInterface,typeDefined,BridgeInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,CommandInterpreterInterface,typeDefined,CommandInterpreterInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,BridgeScene,typeDefined,BridgeScene,@BridgeScene
18,Fri Oct 28 19:37:32 EDT 2016,false,BridgeScene,typeDefined,BridgeScene,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,StringShapeInterface,typeDefined,StringShapeInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,BoundedShapeInterface,typeDefined,BoundedShapeInterface,@Locatable
18,Fri Oct 28 19:37:32 EDT 2016,false,BoundedShapeInterface,typeDefined,BoundedShapeInterface,@BoundedShape
18,Fri Oct 28 19:37:32 EDT 2016,false,BoundedShapeInterface,typeDefined,BoundedShapeInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,StandingAreaInterface,typeDefined,StandingAreaInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Number,typeDefined,Number,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Number,typeDefined,Number,@Number
18,Fri Oct 28 19:37:32 EDT 2016,false,Gorge,typeDefined,Gorge,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Pass,typeDefined,Pass,@Pass
18,Fri Oct 28 19:37:32 EDT 2016,false,Pass,typeDefined,Pass,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Move,typeDefined,Move,@Move
18,Fri Oct 28 19:37:32 EDT 2016,false,Move,typeDefined,Move,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,AvatarInterface,typeDefined,AvatarInterface,@Avatar
18,Fri Oct 28 19:37:32 EDT 2016,false,AvatarInterface,typeDefined,AvatarInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,StringScanner,typeDefined,StringScanner,@ScannerBean
18,Fri Oct 28 19:37:32 EDT 2016,false,StringScanner,typeDefined,StringScanner,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,ScannerInterface,typeDefined,ScannerInterface,@Token
18,Fri Oct 28 19:37:32 EDT 2016,false,ScannerInterface,typeDefined,ScannerInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,CommandInterpreter,typeDefined,CommandInterpreter,@CommandInterpreter
18,Fri Oct 28 19:37:32 EDT 2016,false,CommandInterpreter,typeDefined,CommandInterpreter,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Fail,typeDefined,Fail,@Fail
18,Fri Oct 28 19:37:32 EDT 2016,false,Fail,typeDefined,Fail,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,TokenWord,typeDefined,TokenWord,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,TokenWord,typeDefined,TokenWord,@Word
18,Fri Oct 28 19:37:32 EDT 2016,false,ConsoleSceneView,typeDefined,ConsoleSceneView,@ConsoleSceneView
18,Fri Oct 28 19:37:32 EDT 2016,false,ConsoleSceneView,typeDefined,ConsoleSceneView,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,Head,typeDefined,Head,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,TableInterface,typeDefined,TableInterface,@Table
18,Fri Oct 28 19:37:32 EDT 2016,false,TableInterface,typeDefined,TableInterface,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,TokenNum,typeDefined,TokenNum,No Expected Tag
18,Fri Oct 28 19:37:32 EDT 2016,false,TokenNum,typeDefined,TokenNum,@Number
18,Fri Oct 28 19:37:32 EDT 2016,false,Table,typeDefined,Table,@Table
